Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
2011,WEST BENGAL,Hugli,Chakma,Hindu,8,4,4,2,1,1,6,3,3
2011,WEST BENGAL,Hugli,Chakma,Buddhist,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Hugli,Chero,All religions,79,40,39,16,7,9,63,33,30
2011,WEST BENGAL,Hugli,Chero,Hindu,79,40,39,16,7,9,63,33,30
2011,WEST BENGAL,Hugli,Chik Baraik,All religions,147,74,73,128,62,66,19,12,7
2011,WEST BENGAL,Hugli,Chik Baraik,Hindu,145,73,72,126,61,65,19,12,7
2011,WEST BENGAL,Hugli,Chik Baraik,Religion not stated,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Hugli,Garo,All religions,25,13,12,7,5,2,18,8,10
2011,WEST BENGAL,Hugli,Garo,Hindu,25,13,12,7,5,2,18,8,10
2011,WEST BENGAL,Hugli,Gond,All religions,"1,120",628,492,34,18,16,"1,086",610,476
2011,WEST BENGAL,Hugli,Gond,Hindu,"1,119",627,492,34,18,16,"1,085",609,476
2011,WEST BENGAL,Hugli,Gond,Muslim,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Hugli,Gorait,All religions,27,17,10,0,0,0,27,17,10
2011,WEST BENGAL,Hugli,Gorait,Hindu,24,15,9,0,0,0,24,15,9
2011,WEST BENGAL,Hugli,Gorait,Christian,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Hugli,Hajang,All religions,36,23,13,6,5,1,30,18,12
2011,WEST BENGAL,Hugli,Hajang,Hindu,36,23,13,6,5,1,30,18,12
2011,WEST BENGAL,Hugli,Ho,All religions,112,53,59,86,39,47,26,14,12
2011,WEST BENGAL,Hugli,Ho,Hindu,112,53,59,86,39,47,26,14,12
2011,WEST BENGAL,Hugli,Karmali,All religions,27,13,14,7,3,4,20,10,10
2011,WEST BENGAL,Hugli,Karmali,Hindu,27,13,14,7,3,4,20,10,10
2011,WEST BENGAL,Hugli,Kharwar,All religions,"1,113",561,552,764,372,392,349,189,160
2011,WEST BENGAL,Hugli,Kharwar,Hindu,"1,113",561,552,764,372,392,349,189,160
2011,WEST BENGAL,Hugli,Khond,All religions,8,4,4,0,0,0,8,4,4
2011,WEST BENGAL,Hugli,Khond,Hindu,8,4,4,0,0,0,8,4,4
2011,WEST BENGAL,Hugli,Kisan,All religions,106,54,52,19,11,8,87,43,44
2011,WEST BENGAL,Hugli,Kisan,Hindu,61,32,29,19,11,8,42,21,21
2011,WEST BENGAL,Hugli,Kisan,Muslim,44,21,23,0,0,0,44,21,23
2011,WEST BENGAL,Hugli,Kisan,Christian,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Hugli,Kora,All religions,"12,345","6,177","6,168","12,182","6,083","6,099",163,94,69
2011,WEST BENGAL,Hugli,Kora,Hindu,"11,794","5,897","5,897","11,638","5,808","5,830",156,89,67
2011,WEST BENGAL,Hugli,Kora,Muslim,37,21,16,31,16,15,6,5,1
2011,WEST BENGAL,Hugli,Kora,Christian,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Hugli,Kora,Sikh,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Hugli,Kora,Buddhist,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Hugli,Kora,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Hugli,Kora,Other religions and persuasions,486,244,242,486,244,242,0,0,0
2011,WEST BENGAL,Hugli,Kora,Religion not stated,21,13,8,20,13,7,1,0,1
2011,WEST BENGAL,Hugli,Korwa,All religions,38,23,15,23,13,10,15,10,5
2011,WEST BENGAL,Hugli,Korwa,Hindu,38,23,15,23,13,10,15,10,5
2011,WEST BENGAL,Hugli,Lepcha,All religions,10,5,5,2,0,2,8,5,3
2011,WEST BENGAL,Hugli,Lepcha,Hindu,10,5,5,2,0,2,8,5,3
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",All religions,"5,672","2,801","2,871","4,264","2,122","2,142","1,408",679,729
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",Hindu,"5,636","2,784","2,852","4,258","2,121","2,137","1,378",663,715
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",Christian,27,15,12,0,0,0,27,15,12
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",Buddhist,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,Hugli,"Lodha,  Kheria,  Kharia",Religion not stated,6,1,5,6,1,5,0,0,0
2011,WEST BENGAL,Hugli,"Lohara,  Lohra",All religions,110,57,53,56,27,29,54,30,24
2011,WEST BENGAL,Hugli,"Lohara,  Lohra",Hindu,109,57,52,55,27,28,54,30,24
2011,WEST BENGAL,Hugli,"Lohara,  Lohra",Other religions and persuasions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Hugli,Magh,All religions,883,431,452,60,32,28,823,399,424
2011,WEST BENGAL,Hugli,Magh,Hindu,67,36,31,3,3,0,64,33,31
2011,WEST BENGAL,Hugli,Magh,Sikh,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Hugli,Magh,Buddhist,812,392,420,57,29,28,755,363,392
2011,WEST BENGAL,Hugli,Magh,Jain,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Hugli,Mahali,All religions,"2,118","1,064","1,054","1,217",593,624,901,471,430
2011,WEST BENGAL,Hugli,Mahali,Hindu,"2,101","1,054","1,047","1,211",589,622,890,465,425
2011,WEST BENGAL,Hugli,Mahali,Muslim,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,Hugli,Mahali,Buddhist,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Hugli,Mahali,Other religions and persuasions,14,9,5,6,4,2,8,5,3
2011,WEST BENGAL,Hugli,Mahli,All religions,36,25,11,24,17,7,12,8,4
2011,WEST BENGAL,Hugli,Mahli,Hindu,36,25,11,24,17,7,12,8,4
2011,WEST BENGAL,Hugli,Mal Pahariya,All religions,198,95,103,175,82,93,23,13,10
2011,WEST BENGAL,Hugli,Mal Pahariya,Hindu,197,94,103,174,81,93,23,13,10
2011,WEST BENGAL,Hugli,Mal Pahariya,Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Hugli,Mru,All religions,17,7,10,17,7,10,0,0,0
2011,WEST BENGAL,Hugli,Mru,Hindu,17,7,10,17,7,10,0,0,0
2011,WEST BENGAL,Hugli,Munda,All religions,"4,590","2,294","2,296","3,464","1,741","1,723","1,126",553,573
2011,WEST BENGAL,Hugli,Munda,Hindu,"4,485","2,245","2,240","3,404","1,714","1,690","1,081",531,550
2011,WEST BENGAL,Hugli,Munda,Muslim,19,14,5,7,5,2,12,9,3
2011,WEST BENGAL,Hugli,Munda,Christian,39,13,26,7,1,6,32,12,20
2011,WEST BENGAL,Hugli,Munda,Buddhist,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Hugli,Munda,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Hugli,Munda,Other religions and persuasions,30,15,15,30,15,15,0,0,0
2011,WEST BENGAL,Hugli,Munda,Religion not stated,15,5,10,15,5,10,0,0,0
2011,WEST BENGAL,Hugli,Nagesia,All religions,740,375,365,375,196,179,365,179,186
2011,WEST BENGAL,Hugli,Nagesia,Hindu,731,369,362,370,193,177,361,176,185
2011,WEST BENGAL,Hugli,Nagesia,Muslim,4,2,2,3,2,1,1,0,1
2011,WEST BENGAL,Hugli,Nagesia,Religion not stated,5,4,1,2,1,1,3,3,0
2011,WEST BENGAL,Hugli,Oraon,All religions,"6,498","3,282","3,216","4,434","2,240","2,194","2,064","1,042","1,022"
2011,WEST BENGAL,Hugli,Oraon,Hindu,"5,848","2,957","2,891","4,088","2,068","2,020","1,760",889,871
2011,WEST BENGAL,Hugli,Oraon,Muslim,6,5,1,2,2,0,4,3,1
2011,WEST BENGAL,Hugli,Oraon,Christian,323,157,166,45,21,24,278,136,142
2011,WEST BENGAL,Hugli,Oraon,Sikh,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Hugli,Oraon,Buddhist,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,Hugli,Oraon,Jain,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Hugli,Oraon,Other religions and persuasions,308,158,150,292,147,145,16,11,5
2011,WEST BENGAL,Hugli,Oraon,Religion not stated,8,4,4,5,2,3,3,2,1
2011,WEST BENGAL,Hugli,Parhaiya,All religions,17,14,3,15,13,2,2,1,1
2011,WEST BENGAL,Hugli,Parhaiya,Hindu,17,14,3,15,13,2,2,1,1
2011,WEST BENGAL,Hugli,Rabha,All religions,22,8,14,10,3,7,12,5,7
2011,WEST BENGAL,Hugli,Rabha,Hindu,22,8,14,10,3,7,12,5,7
2011,WEST BENGAL,Hugli,Santal,All religions,"153,809","75,652","78,157","147,944","72,724","75,220","5,865","2,928","2,937"
2011,WEST BENGAL,Hugli,Santal,Hindu,"108,020","53,123","54,897","102,829","50,537","52,292","5,191","2,586","2,605"
2011,WEST BENGAL,Hugli,Santal,Muslim,450,213,237,423,200,223,27,13,14
2011,WEST BENGAL,Hugli,Santal,Christian,922,475,447,692,350,342,230,125,105
2011,WEST BENGAL,Hugli,Santal,Sikh,26,12,14,22,10,12,4,2,2
2011,WEST BENGAL,Hugli,Santal,Buddhist,13,9,4,13,9,4,0,0,0
2011,WEST BENGAL,Hugli,Santal,Jain,7,3,4,6,3,3,1,0,1
2011,WEST BENGAL,Hugli,Santal,Other religions and persuasions,"44,019","21,661","22,358","43,627","21,464","22,163",392,197,195
2011,WEST BENGAL,Hugli,Santal,Religion not stated,352,156,196,332,151,181,20,5,15
2011,WEST BENGAL,Hugli,Sauria Paharia,All religions,4,4,0,2,2,0,2,2,0
2011,WEST BENGAL,Hugli,Sauria Paharia,Hindu,4,4,0,2,2,0,2,2,0
2011,WEST BENGAL,Hugli,Savar,All religions,"3,429","1,676","1,753","3,232","1,589","1,643",197,87,110
2011,WEST BENGAL,Hugli,Savar,Hindu,"3,427","1,675","1,752","3,230","1,588","1,642",197,87,110
2011,WEST BENGAL,Hugli,Savar,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Hugli,Limbu (Subba),All religions,26,10,16,10,4,6,16,6,10
2011,WEST BENGAL,Hugli,Limbu (Subba),Hindu,25,9,16,9,3,6,16,6,10
2011,WEST BENGAL,Hugli,Limbu (Subba),Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Hugli,Tamang,All religions,101,52,49,37,21,16,64,31,33
2011,WEST BENGAL,Hugli,Tamang,Hindu,78,41,37,32,17,15,46,24,22
2011,WEST BENGAL,Hugli,Tamang,Muslim,5,4,1,3,3,0,2,1,1
2011,WEST BENGAL,Hugli,Tamang,Buddhist,15,6,9,0,0,0,15,6,9
2011,WEST BENGAL,Hugli,Tamang,Other religions and persuasions,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Hugli,Tamang,Religion not stated,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Hugli,Generic Tribes etc.,All religions,"12,995","6,474","6,521","11,765","5,856","5,909","1,230",618,612
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Hindu,"9,404","4,673","4,731","8,260","4,096","4,164","1,144",577,567
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Muslim,793,411,382,774,402,372,19,9,10
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Christian,266,132,134,211,107,104,55,25,30
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Sikh,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Buddhist,11,7,4,11,7,4,0,0,0
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Other religions and persuasions,"2,348","1,173","1,175","2,345","1,171","1,174",3,2,1
2011,WEST BENGAL,Hugli,Generic Tribes etc.,Religion not stated,167,76,91,158,71,87,9,5,4
2011,WEST BENGAL,Bankura,All Scheduled Tribes,All religions,"368,690","183,467","185,223","365,380","181,734","183,646","3,310","1,733","1,577"
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Hindu,"140,337","70,636","69,701","137,675","69,206","68,469","2,662","1,430","1,232"
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Muslim,442,214,228,418,209,209,24,5,19
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Christian,999,467,532,928,434,494,71,33,38
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Sikh,14,9,5,14,9,5,0,0,0
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Buddhist,40,20,20,25,12,13,15,8,7
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Jain,6,3,3,5,3,2,1,0,1
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Other religions and persuasions,"226,034","111,724","114,310","225,511","111,472","114,039",523,252,271
2011,WEST BENGAL,Bankura,All Scheduled Tribes,Religion not stated,818,394,424,804,389,415,14,5,9
2011,WEST BENGAL,Bankura,"Bedia,  Bediya",All religions,"1,203",590,613,"1,199",587,612,4,3,1
2011,WEST BENGAL,Bankura,"Bedia,  Bediya",Hindu,"1,203",590,613,"1,199",587,612,4,3,1
2011,WEST BENGAL,Bankura,Bhumij,All religions,"39,185","19,956","19,229","38,932","19,824","19,108",253,132,121
2011,WEST BENGAL,Bankura,Bhumij,Hindu,"38,947","19,836","19,111","38,700","19,708","18,992",247,128,119
2011,WEST BENGAL,Bankura,Bhumij,Muslim,52,21,31,52,21,31,0,0,0
2011,WEST BENGAL,Bankura,Bhumij,Christian,41,18,23,37,16,21,4,2,2
2011,WEST BENGAL,Bankura,Bhumij,Sikh,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Bankura,Bhumij,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Bhumij,Other religions and persuasions,118,69,49,116,67,49,2,2,0
2011,WEST BENGAL,Bankura,Bhumij,Religion not stated,24,10,14,24,10,14,0,0,0
2011,WEST BENGAL,Bankura,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Bankura,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Bankura,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Birhor,All religions,97,52,45,62,35,27,35,17,18
2011,WEST BENGAL,Bankura,Birhor,Hindu,66,39,27,32,22,10,34,17,17
2011,WEST BENGAL,Bankura,Birhor,Muslim,3,2,1,2,2,0,1,0,1
2011,WEST BENGAL,Bankura,Birhor,Other religions and persuasions,28,11,17,28,11,17,0,0,0
2011,WEST BENGAL,Bankura,Chero,All religions,63,27,36,63,27,36,0,0,0
2011,WEST BENGAL,Bankura,Chero,Hindu,51,20,31,51,20,31,0,0,0
2011,WEST BENGAL,Bankura,Chero,Muslim,11,6,5,11,6,5,0,0,0
2011,WEST BENGAL,Bankura,Chero,Other religions and persuasions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Chik Baraik,All religions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Bankura,Chik Baraik,Hindu,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Bankura,Gond,All religions,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Bankura,Gond,Hindu,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Bankura,Gorait,All religions,26,12,14,15,6,9,11,6,5
2011,WEST BENGAL,Bankura,Gorait,Hindu,26,12,14,15,6,9,11,6,5
2011,WEST BENGAL,Bankura,Ho,All religions,10,3,7,10,3,7,0,0,0
2011,WEST BENGAL,Bankura,Ho,Hindu,10,3,7,10,3,7,0,0,0
2011,WEST BENGAL,Bankura,Karmali,All religions,404,200,204,400,198,202,4,2,2
2011,WEST BENGAL,Bankura,Karmali,Hindu,15,8,7,11,6,5,4,2,2
2011,WEST BENGAL,Bankura,Karmali,Other religions and persuasions,389,192,197,389,192,197,0,0,0
2011,WEST BENGAL,Bankura,Kharwar,All religions,289,154,135,287,153,134,2,1,1
2011,WEST BENGAL,Bankura,Kharwar,Hindu,288,153,135,286,152,134,2,1,1
2011,WEST BENGAL,Bankura,Kharwar,Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Kisan,All religions,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,Bankura,Kisan,Hindu,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Bankura,Kisan,Other religions and persuasions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Bankura,Kora,All religions,"13,204","6,662","6,542","13,102","6,609","6,493",102,53,49
2011,WEST BENGAL,Bankura,Kora,Hindu,"11,994","6,059","5,935","11,892","6,006","5,886",102,53,49
2011,WEST BENGAL,Bankura,Kora,Muslim,14,7,7,14,7,7,0,0,0
2011,WEST BENGAL,Bankura,Kora,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Bankura,Kora,Other religions and persuasions,"1,192",594,598,"1,192",594,598,0,0,0
2011,WEST BENGAL,Bankura,Kora,Religion not stated,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Bankura,Korwa,All religions,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Bankura,Korwa,Hindu,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",All religions,"2,096","1,040","1,056","2,078","1,032","1,046",18,8,10
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Hindu,"2,069","1,029","1,040","2,051","1,021","1,030",18,8,10
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Christian,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Other religions and persuasions,15,6,9,15,6,9,0,0,0
2011,WEST BENGAL,Bankura,"Lodha,  Kheria,  Kharia",Religion not stated,7,3,4,7,3,4,0,0,0
2011,WEST BENGAL,Bankura,"Lohara,  Lohra",All religions,397,205,192,389,200,189,8,5,3
2011,WEST BENGAL,Bankura,"Lohara,  Lohra",Hindu,393,203,190,385,198,187,8,5,3
2011,WEST BENGAL,Bankura,"Lohara,  Lohra",Other religions and persuasions,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Bankura,"Lohara,  Lohra",Religion not stated,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Bankura,Magh,All religions,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Bankura,Magh,Buddhist,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Bankura,Mahali,All religions,"1,943",958,985,"1,924",949,975,19,9,10
2011,WEST BENGAL,Bankura,Mahali,Hindu,"1,937",953,984,"1,918",944,974,19,9,10
2011,WEST BENGAL,Bankura,Mahali,Muslim,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Bankura,Mahali,Other religions and persuasions,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Bankura,Mahli,All religions,39,19,20,39,19,20,0,0,0
2011,WEST BENGAL,Bankura,Mahli,Hindu,21,11,10,21,11,10,0,0,0
2011,WEST BENGAL,Bankura,Mahli,Christian,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Bankura,Mahli,Other religions and persuasions,12,5,7,12,5,7,0,0,0
2011,WEST BENGAL,Bankura,Mal Pahariya,All religions,155,64,91,153,64,89,2,0,2
2011,WEST BENGAL,Bankura,Mal Pahariya,Hindu,154,63,91,152,63,89,2,0,2
2011,WEST BENGAL,Bankura,Mal Pahariya,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Mech,All religions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Bankura,Mech,Hindu,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Bankura,Munda,All religions,"1,714",858,856,"1,583",794,789,131,64,67
2011,WEST BENGAL,Bankura,Munda,Hindu,"1,631",818,813,"1,510",755,755,121,63,58
2011,WEST BENGAL,Bankura,Munda,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Bankura,Munda,Christian,5,3,2,2,2,0,3,1,2
2011,WEST BENGAL,Bankura,Munda,Other religions and persuasions,67,35,32,67,35,32,0,0,0
2011,WEST BENGAL,Bankura,Munda,Religion not stated,9,1,8,2,1,1,7,0,7
2011,WEST BENGAL,Bankura,Nagesia,All religions,200,109,91,200,109,91,0,0,0
2011,WEST BENGAL,Bankura,Nagesia,Hindu,199,108,91,199,108,91,0,0,0
2011,WEST BENGAL,Bankura,Nagesia,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Oraon,All religions,311,159,152,298,152,146,13,7,6
2011,WEST BENGAL,Bankura,Oraon,Hindu,297,155,142,286,148,138,11,7,4
2011,WEST BENGAL,Bankura,Oraon,Christian,13,4,9,11,4,7,2,0,2
2011,WEST BENGAL,Bankura,Oraon,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Bankura,Rabha,All religions,18,10,8,15,7,8,3,3,0
2011,WEST BENGAL,Bankura,Rabha,Hindu,18,10,8,15,7,8,3,3,0
2011,WEST BENGAL,Bankura,Santal,All religions,"298,992","148,077","150,915","296,343","146,680","149,663","2,649","1,397","1,252"
2011,WEST BENGAL,Bankura,Santal,Hindu,"75,797","37,940","37,857","73,754","36,830","36,924","2,043","1,110",933
2011,WEST BENGAL,Bankura,Santal,Muslim,294,143,151,275,139,136,19,4,15
2011,WEST BENGAL,Bankura,Santal,Christian,861,402,459,803,374,429,58,28,30
2011,WEST BENGAL,Bankura,Santal,Sikh,11,8,3,11,8,3,0,0,0
2011,WEST BENGAL,Bankura,Santal,Buddhist,24,11,13,24,11,13,0,0,0
2011,WEST BENGAL,Bankura,Santal,Jain,4,1,3,3,1,2,1,0,1
2011,WEST BENGAL,Bankura,Santal,Other religions and persuasions,"221,270","109,224","112,046","220,749","108,974","111,775",521,250,271
2011,WEST BENGAL,Bankura,Santal,Religion not stated,731,348,383,724,343,381,7,5,2
2011,WEST BENGAL,Bankura,Sauria Paharia,All religions,35,15,20,33,14,19,2,1,1
2011,WEST BENGAL,Bankura,Sauria Paharia,Hindu,35,15,20,33,14,19,2,1,1
2011,WEST BENGAL,Bankura,Savar,All religions,"2,500","1,246","1,254","2,500","1,246","1,254",0,0,0
2011,WEST BENGAL,Bankura,Savar,Hindu,"2,365","1,176","1,189","2,365","1,176","1,189",0,0,0
2011,WEST BENGAL,Bankura,Savar,Other religions and persuasions,107,53,54,107,53,54,0,0,0
2011,WEST BENGAL,Bankura,Savar,Religion not stated,28,17,11,28,17,11,0,0,0
2011,WEST BENGAL,Bankura,Limbu (Subba),All religions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Limbu (Subba),Hindu,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Bankura,Tamang,All religions,64,32,32,54,28,26,10,4,6
2011,WEST BENGAL,Bankura,Tamang,Hindu,50,24,26,40,20,20,10,4,6
2011,WEST BENGAL,Bankura,Tamang,Muslim,14,8,6,14,8,6,0,0,0
2011,WEST BENGAL,Bankura,Generic Tribes etc.,All religions,"5,715","3,002","2,713","5,684","2,988","2,696",31,14,17
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Hindu,"2,755","1,401","1,354","2,735","1,392","1,343",20,9,11
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Muslim,46,21,25,42,20,22,4,1,3
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Christian,71,37,34,67,35,32,4,2,2
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Buddhist,4,3,1,1,1,0,3,2,1
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Other religions and persuasions,"2,828","1,531","1,297","2,828","1,531","1,297",0,0,0
2011,WEST BENGAL,Bankura,Generic Tribes etc.,Religion not stated,11,9,2,11,9,2,0,0,0
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,All religions,"540,652","271,803","268,849","531,822","267,382","264,440","8,830","4,421","4,409"
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Hindu,"309,293","156,430","152,863","301,238","152,389","148,849","8,055","4,041","4,014"
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Muslim,812,373,439,781,363,418,31,10,21
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Christian,"2,155","1,081","1,074","1,712",858,854,443,223,220
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Sikh,41,18,23,40,18,22,1,0,1
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Buddhist,53,30,23,45,27,18,8,3,5
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Jain,9,5,4,9,5,4,0,0,0
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Other religions and persuasions,"227,049","113,260","113,789","226,769","113,122","113,647",280,138,142
2011,WEST BENGAL,Puruliya,All Scheduled Tribes,Religion not stated,"1,240",606,634,"1,228",600,628,12,6,6
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",All religions,"6,325","3,236","3,089","6,183","3,163","3,020",142,73,69
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",Hindu,"6,299","3,224","3,075","6,163","3,154","3,009",136,70,66
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",Muslim,8,4,4,8,4,4,0,0,0
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",Christian,7,4,3,1,1,0,6,3,3
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",Sikh,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Puruliya,"Bedia,  Bediya",Religion not stated,6,2,4,6,2,4,0,0,0
2011,WEST BENGAL,Puruliya,Bhumij,All religions,"104,570","53,103","51,467","102,359","51,989","50,370","2,211","1,114","1,097"
2011,WEST BENGAL,Puruliya,Bhumij,Hindu,"103,615","52,600","51,015","101,476","51,521","49,955","2,139","1,079","1,060"
2011,WEST BENGAL,Puruliya,Bhumij,Muslim,165,80,85,163,80,83,2,0,2
2011,WEST BENGAL,Puruliya,Bhumij,Christian,298,152,146,229,117,112,69,35,34
2011,WEST BENGAL,Puruliya,Bhumij,Sikh,11,5,6,11,5,6,0,0,0
2011,WEST BENGAL,Puruliya,Bhumij,Buddhist,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Puruliya,Bhumij,Jain,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,Puruliya,Bhumij,Other religions and persuasions,418,231,187,417,231,186,1,0,1
2011,WEST BENGAL,Puruliya,Bhumij,Religion not stated,56,32,24,56,32,24,0,0,0
2011,WEST BENGAL,Puruliya,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,46,23,23,37,18,19,9,5,4
2011,WEST BENGAL,Puruliya,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,41,19,22,34,15,19,7,4,3
