Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
"2,001",WEST BENGAL,North Twenty Four Parganas,Mru,All religions,14,8,6,0,0,0,14,8,6
"2,001",WEST BENGAL,North Twenty Four Parganas,Mru,Hindu,14,8,6,0,0,0,14,8,6
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,All religions,"55,538","28,090","27,448","51,594","26,105","25,489","3,944","1,985","1,959"
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Hindu,"54,906","27,769","27,137","51,128","25,872","25,256","3,778","1,897","1,881"
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Muslim,224,109,115,206,101,105,18,8,10
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Christian,312,161,151,182,92,90,130,69,61
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Sikh,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Buddhist,40,21,19,26,13,13,14,8,6
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Jain,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Other religions and persuasions,16,11,5,16,11,5,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Munda,Religion not stated,38,18,20,34,15,19,4,3,1
"2,001",WEST BENGAL,North Twenty Four Parganas,Nagesia,All religions,721,373,348,716,369,347,5,4,1
"2,001",WEST BENGAL,North Twenty Four Parganas,Nagesia,Hindu,721,373,348,716,369,347,5,4,1
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,All religions,"38,628","19,879","18,749","30,281","15,586","14,695","8,347","4,293","4,054"
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Hindu,"36,152","18,552","17,600","28,688","14,716","13,972","7,464","3,836","3,628"
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Muslim,112,61,51,68,38,30,44,23,21
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Christian,"1,056",585,471,385,250,135,671,335,336
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Sikh,5,3,2,1,1,0,4,2,2
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Buddhist,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Other religions and persuasions,"1,277",664,613,"1,123",573,550,154,91,63
"2,001",WEST BENGAL,North Twenty Four Parganas,Oraon,Religion not stated,20,11,9,10,5,5,10,6,4
"2,001",WEST BENGAL,North Twenty Four Parganas,Parhaiya,All religions,28,13,15,28,13,15,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Parhaiya,Hindu,28,13,15,28,13,15,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Rabha,All religions,20,12,8,5,3,2,15,9,6
"2,001",WEST BENGAL,North Twenty Four Parganas,Rabha,Hindu,20,12,8,5,3,2,15,9,6
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,All religions,"11,825","6,048","5,777","6,917","3,481","3,436","4,908","2,567","2,341"
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Hindu,"11,001","5,598","5,403","6,623","3,313","3,310","4,378","2,285","2,093"
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Muslim,54,30,24,30,17,13,24,13,11
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Christian,289,160,129,45,32,13,244,128,116
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Sikh,5,2,3,1,0,1,4,2,2
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Jain,6,3,3,0,0,0,6,3,3
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Other religions and persuasions,389,204,185,218,119,99,171,85,86
"2,001",WEST BENGAL,North Twenty Four Parganas,Santal,Religion not stated,81,51,30,0,0,0,81,51,30
"2,001",WEST BENGAL,North Twenty Four Parganas,Sauria Paharia,All religions,39,22,17,21,12,9,18,10,8
"2,001",WEST BENGAL,North Twenty Four Parganas,Sauria Paharia,Hindu,37,20,17,21,12,9,16,8,8
"2,001",WEST BENGAL,North Twenty Four Parganas,Sauria Paharia,Christian,2,2,0,0,0,0,2,2,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Savar,All religions,602,297,305,584,282,302,18,15,3
"2,001",WEST BENGAL,North Twenty Four Parganas,Savar,Hindu,596,294,302,582,282,300,14,12,2
"2,001",WEST BENGAL,North Twenty Four Parganas,Savar,Muslim,2,0,2,2,0,2,0,0,0
"2,001",WEST BENGAL,North Twenty Four Parganas,Savar,Christian,4,3,1,0,0,0,4,3,1
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,All religions,"9,953","5,063","4,890","6,191","3,143","3,048","3,762","1,920","1,842"
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Hindu,"9,370","4,773","4,597","6,011","3,055","2,956","3,359","1,718","1,641"
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Muslim,86,47,39,36,20,16,50,27,23
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Christian,259,123,136,116,54,62,143,69,74
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Sikh,4,2,2,1,0,1,3,2,1
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Buddhist,112,57,55,10,6,4,102,51,51
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Other religions and persuasions,78,39,39,12,5,7,66,34,32
"2,001",WEST BENGAL,North Twenty Four Parganas,Generic Tribes etc.,Religion not stated,44,22,22,5,3,2,39,19,20
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,All religions,"212,062","105,453","106,609","198,486","98,673","99,813","13,576","6,780","6,796"
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Hindu,"161,014","80,083","80,931","149,733","74,383","75,350","11,281","5,700","5,581"
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Muslim,542,266,276,492,235,257,50,31,19
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Christian,"1,461",650,811,722,361,361,739,289,450
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Sikh,30,14,16,25,12,13,5,2,3
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Buddhist,623,301,322,66,29,37,557,272,285
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Jain,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Other religions and persuasions,"47,902","23,906","23,996","46,991","23,434","23,557",911,472,439
"2,001",WEST BENGAL,Hugli,All Scheduled Tribes,Religion not stated,489,232,257,457,219,238,32,13,19
"2,001",WEST BENGAL,Hugli,Asur,All religions,17,5,12,17,5,12,0,0,0
"2,001",WEST BENGAL,Hugli,Asur,Hindu,17,5,12,17,5,12,0,0,0
"2,001",WEST BENGAL,Hugli,Baiga,All religions,47,20,27,47,20,27,0,0,0
"2,001",WEST BENGAL,Hugli,Baiga,Hindu,47,20,27,47,20,27,0,0,0
"2,001",WEST BENGAL,Hugli,Bedia etc.,All religions,516,267,249,450,236,214,66,31,35
"2,001",WEST BENGAL,Hugli,Bedia etc.,Hindu,516,267,249,450,236,214,66,31,35
"2,001",WEST BENGAL,Hugli,Bhumij,All religions,"17,945","8,918","9,027","17,432","8,664","8,768",513,254,259
"2,001",WEST BENGAL,Hugli,Bhumij,Hindu,"17,896","8,892","9,004","17,389","8,642","8,747",507,250,257
"2,001",WEST BENGAL,Hugli,Bhumij,Muslim,27,13,14,27,13,14,0,0,0
"2,001",WEST BENGAL,Hugli,Bhumij,Christian,3,2,1,2,1,1,1,1,0
"2,001",WEST BENGAL,Hugli,Bhumij,Buddhist,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Hugli,Bhumij,Other religions and persuasions,2,2,0,1,1,0,1,1,0
"2,001",WEST BENGAL,Hugli,Bhumij,Religion not stated,15,8,7,11,6,5,4,2,2
"2,001",WEST BENGAL,Hugli,Bhutia etc.,All religions,25,15,10,20,12,8,5,3,2
"2,001",WEST BENGAL,Hugli,Bhutia etc.,Hindu,25,15,10,20,12,8,5,3,2
"2,001",WEST BENGAL,Hugli,Birhor,All religions,17,8,9,11,5,6,6,3,3
"2,001",WEST BENGAL,Hugli,Birhor,Hindu,17,8,9,11,5,6,6,3,3
"2,001",WEST BENGAL,Hugli,Birjia,All religions,17,9,8,13,7,6,4,2,2
"2,001",WEST BENGAL,Hugli,Birjia,Hindu,17,9,8,13,7,6,4,2,2
"2,001",WEST BENGAL,Hugli,Chakma,All religions,18,11,7,10,5,5,8,6,2
"2,001",WEST BENGAL,Hugli,Chakma,Hindu,18,11,7,10,5,5,8,6,2
"2,001",WEST BENGAL,Hugli,Chero,All religions,205,114,91,162,90,72,43,24,19
"2,001",WEST BENGAL,Hugli,Chero,Hindu,205,114,91,162,90,72,43,24,19
"2,001",WEST BENGAL,Hugli,Chik Baraik,All religions,87,51,36,63,35,28,24,16,8
"2,001",WEST BENGAL,Hugli,Chik Baraik,Hindu,87,51,36,63,35,28,24,16,8
"2,001",WEST BENGAL,Hugli,Garo,All religions,70,42,28,53,33,20,17,9,8
"2,001",WEST BENGAL,Hugli,Garo,Hindu,69,42,27,53,33,20,16,9,7
"2,001",WEST BENGAL,Hugli,Garo,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Hugli,Gond,All religions,686,376,310,126,65,61,560,311,249
"2,001",WEST BENGAL,Hugli,Gond,Hindu,682,375,307,126,65,61,556,310,246
"2,001",WEST BENGAL,Hugli,Gond,Other religions and persuasions,4,1,3,0,0,0,4,1,3
"2,001",WEST BENGAL,Hugli,Hajang,All religions,43,23,20,29,12,17,14,11,3
"2,001",WEST BENGAL,Hugli,Hajang,Hindu,43,23,20,29,12,17,14,11,3
"2,001",WEST BENGAL,Hugli,Ho,All religions,880,430,450,580,288,292,300,142,158
"2,001",WEST BENGAL,Hugli,Ho,Hindu,880,430,450,580,288,292,300,142,158
"2,001",WEST BENGAL,Hugli,Karmali,All religions,18,10,8,9,5,4,9,5,4
"2,001",WEST BENGAL,Hugli,Karmali,Hindu,18,10,8,9,5,4,9,5,4
"2,001",WEST BENGAL,Hugli,Kharwar,All religions,911,463,448,759,380,379,152,83,69
"2,001",WEST BENGAL,Hugli,Kharwar,Hindu,910,463,447,758,380,378,152,83,69
"2,001",WEST BENGAL,Hugli,Kharwar,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Hugli,Kisan,All religions,76,33,43,49,20,29,27,13,14
"2,001",WEST BENGAL,Hugli,Kisan,Hindu,76,33,43,49,20,29,27,13,14
"2,001",WEST BENGAL,Hugli,Kora,All religions,"11,324","5,682","5,642","10,775","5,403","5,372",549,279,270
"2,001",WEST BENGAL,Hugli,Kora,Hindu,"11,301","5,671","5,630","10,756","5,393","5,363",545,278,267
"2,001",WEST BENGAL,Hugli,Kora,Muslim,8,3,5,5,2,3,3,1,2
"2,001",WEST BENGAL,Hugli,Kora,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Hugli,Kora,Other religions and persuasions,14,8,6,14,8,6,0,0,0
"2,001",WEST BENGAL,Hugli,Korwa,All religions,525,274,251,509,265,244,16,9,7
"2,001",WEST BENGAL,Hugli,Korwa,Hindu,525,274,251,509,265,244,16,9,7
"2,001",WEST BENGAL,Hugli,Lepcha,All religions,8,4,4,4,2,2,4,2,2
"2,001",WEST BENGAL,Hugli,Lepcha,Hindu,3,1,2,0,0,0,3,1,2
"2,001",WEST BENGAL,Hugli,Lepcha,Buddhist,5,3,2,4,2,2,1,1,0
"2,001",WEST BENGAL,Hugli,Lodha etc.,All religions,"5,108","2,538","2,570","4,910","2,435","2,475",198,103,95
"2,001",WEST BENGAL,Hugli,Lodha etc.,Hindu,"5,073","2,523","2,550","4,900","2,434","2,466",173,89,84
"2,001",WEST BENGAL,Hugli,Lodha etc.,Muslim,9,2,7,8,1,7,1,1,0
"2,001",WEST BENGAL,Hugli,Lodha etc.,Christian,25,13,12,1,0,1,24,13,11
"2,001",WEST BENGAL,Hugli,Lodha etc.,Other religions and persuasions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Hugli,Lohara etc.,All religions,191,96,95,191,96,95,0,0,0
"2,001",WEST BENGAL,Hugli,Lohara etc.,Hindu,189,96,93,189,96,93,0,0,0
"2,001",WEST BENGAL,Hugli,Lohara etc.,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Hugli,Lohara etc.,Christian,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Hugli,Magh,All religions,775,375,400,170,78,92,605,297,308
"2,001",WEST BENGAL,Hugli,Magh,Hindu,158,75,83,114,54,60,44,21,23
"2,001",WEST BENGAL,Hugli,Magh,Muslim,12,7,5,1,1,0,11,6,5
"2,001",WEST BENGAL,Hugli,Magh,Christian,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Hugli,Magh,Sikh,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Hugli,Magh,Buddhist,602,291,311,55,23,32,547,268,279
"2,001",WEST BENGAL,Hugli,Magh,Jain,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Hugli,Mahali,All religions,"1,929",979,950,"1,429",720,709,500,259,241
"2,001",WEST BENGAL,Hugli,Mahali,Hindu,"1,916",972,944,"1,417",714,703,499,258,241
"2,001",WEST BENGAL,Hugli,Mahali,Christian,10,6,4,10,6,4,0,0,0
"2,001",WEST BENGAL,Hugli,Mahali,Religion not stated,3,1,2,2,0,2,1,1,0
"2,001",WEST BENGAL,Hugli,Mahli,All religions,101,53,48,53,27,26,48,26,22
"2,001",WEST BENGAL,Hugli,Mahli,Hindu,101,53,48,53,27,26,48,26,22
"2,001",WEST BENGAL,Hugli,Mal Pahariya,All religions,119,55,64,89,40,49,30,15,15
"2,001",WEST BENGAL,Hugli,Mal Pahariya,Hindu,119,55,64,89,40,49,30,15,15
"2,001",WEST BENGAL,Hugli,Mech,All religions,7,3,4,6,2,4,1,1,0
"2,001",WEST BENGAL,Hugli,Mech,Hindu,6,2,4,6,2,4,0,0,0
"2,001",WEST BENGAL,Hugli,Mech,Christian,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Hugli,Mru,All religions,11,8,3,5,4,1,6,4,2
"2,001",WEST BENGAL,Hugli,Mru,Hindu,11,8,3,5,4,1,6,4,2
"2,001",WEST BENGAL,Hugli,Munda,All religions,"5,201","2,628","2,573","4,007","2,044","1,963","1,194",584,610
"2,001",WEST BENGAL,Hugli,Munda,Hindu,"5,010","2,524","2,486","3,881","1,969","1,912","1,129",555,574
"2,001",WEST BENGAL,Hugli,Munda,Muslim,8,4,4,1,1,0,7,3,4
"2,001",WEST BENGAL,Hugli,Munda,Christian,35,16,19,12,5,7,23,11,12
"2,001",WEST BENGAL,Hugli,Munda,Buddhist,5,0,5,0,0,0,5,0,5
"2,001",WEST BENGAL,Hugli,Munda,Other religions and persuasions,138,83,55,113,69,44,25,14,11
"2,001",WEST BENGAL,Hugli,Munda,Religion not stated,5,1,4,0,0,0,5,1,4
"2,001",WEST BENGAL,Hugli,Nagesia,All religions,4,1,3,0,0,0,4,1,3
"2,001",WEST BENGAL,Hugli,Nagesia,Hindu,4,1,3,0,0,0,4,1,3
"2,001",WEST BENGAL,Hugli,Oraon,All religions,"8,445","4,236","4,209","6,275","3,156","3,119","2,170","1,080","1,090"
"2,001",WEST BENGAL,Hugli,Oraon,Hindu,"7,792","3,894","3,898","5,918","2,965","2,953","1,874",929,945
"2,001",WEST BENGAL,Hugli,Oraon,Muslim,10,6,4,2,1,1,8,5,3
"2,001",WEST BENGAL,Hugli,Oraon,Christian,339,175,164,109,60,49,230,115,115
"2,001",WEST BENGAL,Hugli,Oraon,Sikh,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Hugli,Oraon,Other religions and persuasions,292,153,139,238,125,113,54,28,26
"2,001",WEST BENGAL,Hugli,Oraon,Religion not stated,11,7,4,8,5,3,3,2,1
"2,001",WEST BENGAL,Hugli,Parhaiya,All religions,7,4,3,4,3,1,3,1,2
"2,001",WEST BENGAL,Hugli,Parhaiya,Hindu,7,4,3,4,3,1,3,1,2
"2,001",WEST BENGAL,Hugli,Rabha,All religions,5,5,0,0,0,0,5,5,0
"2,001",WEST BENGAL,Hugli,Rabha,Hindu,5,5,0,0,0,0,5,5,0
"2,001",WEST BENGAL,Hugli,Santal,All religions,"149,199","73,974","75,225","143,982","71,418","72,564","5,217","2,556","2,661"
"2,001",WEST BENGAL,Hugli,Santal,Hindu,"100,723","49,878","50,845","96,806","47,907","48,899","3,917","1,971","1,946"
"2,001",WEST BENGAL,Hugli,Santal,Muslim,456,230,226,437,216,221,19,14,5
"2,001",WEST BENGAL,Hugli,Santal,Christian,988,411,577,552,273,279,436,138,298
"2,001",WEST BENGAL,Hugli,Santal,Sikh,28,13,15,25,12,13,3,1,2
"2,001",WEST BENGAL,Hugli,Santal,Buddhist,5,3,2,5,3,2,0,0,0
"2,001",WEST BENGAL,Hugli,Santal,Other religions and persuasions,"46,544","23,224","23,320","45,721","22,799","22,922",823,425,398
"2,001",WEST BENGAL,Hugli,Santal,Religion not stated,455,215,240,436,208,228,19,7,12
"2,001",WEST BENGAL,Hugli,Sauria Paharia,All religions,3,2,1,3,2,1,0,0,0
"2,001",WEST BENGAL,Hugli,Sauria Paharia,Hindu,3,2,1,3,2,1,0,0,0
"2,001",WEST BENGAL,Hugli,Savar,All religions,"3,182","1,593","1,589","3,109","1,557","1,552",73,36,37
"2,001",WEST BENGAL,Hugli,Savar,Hindu,"3,179","1,593","1,586","3,106","1,557","1,549",73,36,37
"2,001",WEST BENGAL,Hugli,Savar,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Hugli,Savar,Other religions and persuasions,2,0,2,2,0,2,0,0,0
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,All religions,"4,340","2,148","2,192","3,135","1,539","1,596","1,205",609,596
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,Hindu,"3,366","1,684","1,682","2,191","1,091","1,100","1,175",593,582
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,Muslim,9,1,8,8,0,8,1,1,0
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,Christian,56,25,31,35,16,19,21,9,12
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,Buddhist,4,3,1,0,0,0,4,3,1
"2,001",WEST BENGAL,Hugli,Generic Tribes etc.,Other religions and persuasions,905,435,470,901,432,469,4,3,1
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,All religions,"330,783","166,732","164,051","329,080","165,843","163,237","1,703",889,814
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Hindu,"114,078","57,937","56,141","112,806","57,292","55,514","1,272",645,627
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Muslim,620,296,324,615,294,321,5,2,3
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Christian,868,432,436,825,411,414,43,21,22
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Sikh,8,3,5,8,3,5,0,0,0
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Buddhist,15,8,7,15,8,7,0,0,0
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Jain,81,44,37,81,44,37,0,0,0
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Other religions and persuasions,"214,663","107,805","106,858","214,290","107,586","106,704",373,219,154
"2,001",WEST BENGAL,Bankura,All Scheduled Tribes,Religion not stated,450,207,243,440,205,235,10,2,8
"2,001",WEST BENGAL,Bankura,Bedia etc.,All religions,661,329,332,661,329,332,0,0,0
"2,001",WEST BENGAL,Bankura,Bedia etc.,Hindu,653,324,329,653,324,329,0,0,0
"2,001",WEST BENGAL,Bankura,Bedia etc.,Religion not stated,8,5,3,8,5,3,0,0,0
"2,001",WEST BENGAL,Bankura,Bhumij,All religions,"36,053","18,423","17,630","36,003","18,393","17,610",50,30,20
"2,001",WEST BENGAL,Bankura,Bhumij,Hindu,"35,867","18,331","17,536","35,817","18,301","17,516",50,30,20
"2,001",WEST BENGAL,Bankura,Bhumij,Muslim,14,10,4,14,10,4,0,0,0
"2,001",WEST BENGAL,Bankura,Bhumij,Christian,24,11,13,24,11,13,0,0,0
"2,001",WEST BENGAL,Bankura,Bhumij,Jain,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Bankura,Bhumij,Other religions and persuasions,146,70,76,146,70,76,0,0,0
"2,001",WEST BENGAL,Bankura,Bhumij,Religion not stated,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Bankura,Chero,All religions,120,64,56,119,63,56,1,1,0
"2,001",WEST BENGAL,Bankura,Chero,Hindu,120,64,56,119,63,56,1,1,0
"2,001",WEST BENGAL,Bankura,Chik Baraik,All religions,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Bankura,Chik Baraik,Hindu,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Bankura,Garo,All religions,8,2,6,8,2,6,0,0,0
"2,001",WEST BENGAL,Bankura,Garo,Christian,8,2,6,8,2,6,0,0,0
"2,001",WEST BENGAL,Bankura,Gorait,All religions,82,38,44,82,38,44,0,0,0
"2,001",WEST BENGAL,Bankura,Gorait,Hindu,82,38,44,82,38,44,0,0,0
"2,001",WEST BENGAL,Bankura,Ho,All religions,261,130,131,261,130,131,0,0,0
"2,001",WEST BENGAL,Bankura,Ho,Hindu,260,129,131,260,129,131,0,0,0
"2,001",WEST BENGAL,Bankura,Ho,Muslim,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Bankura,Karmali,All religions,122,66,56,122,66,56,0,0,0
"2,001",WEST BENGAL,Bankura,Karmali,Hindu,25,12,13,25,12,13,0,0,0
"2,001",WEST BENGAL,Bankura,Karmali,Other religions and persuasions,97,54,43,97,54,43,0,0,0
"2,001",WEST BENGAL,Bankura,Kharwar,All religions,271,139,132,270,139,131,1,0,1
"2,001",WEST BENGAL,Bankura,Kharwar,Hindu,271,139,132,270,139,131,1,0,1
"2,001",WEST BENGAL,Bankura,Kora,All religions,"10,851","5,450","5,401","10,799","5,427","5,372",52,23,29
"2,001",WEST BENGAL,Bankura,Kora,Hindu,"9,394","4,731","4,663","9,342","4,708","4,634",52,23,29
"2,001",WEST BENGAL,Bankura,Kora,Muslim,18,10,8,18,10,8,0,0,0
"2,001",WEST BENGAL,Bankura,Kora,Sikh,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Bankura,Kora,Other religions and persuasions,"1,432",706,726,"1,432",706,726,0,0,0
"2,001",WEST BENGAL,Bankura,Kora,Religion not stated,6,2,4,6,2,4,0,0,0
"2,001",WEST BENGAL,Bankura,Korwa,All religions,78,42,36,78,42,36,0,0,0
"2,001",WEST BENGAL,Bankura,Korwa,Hindu,78,42,36,78,42,36,0,0,0
"2,001",WEST BENGAL,Bankura,Lodha etc.,All religions,"3,528","1,729","1,799","3,492","1,716","1,776",36,13,23
"2,001",WEST BENGAL,Bankura,Lodha etc.,Hindu,"3,435","1,686","1,749","3,399","1,673","1,726",36,13,23
"2,001",WEST BENGAL,Bankura,Lodha etc.,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Bankura,Lodha etc.,Other religions and persuasions,81,36,45,81,36,45,0,0,0
"2,001",WEST BENGAL,Bankura,Lodha etc.,Religion not stated,11,7,4,11,7,4,0,0,0
"2,001",WEST BENGAL,Bankura,Lohara etc.,All religions,747,363,384,640,303,337,107,60,47
"2,001",WEST BENGAL,Bankura,Lohara etc.,Hindu,747,363,384,640,303,337,107,60,47
"2,001",WEST BENGAL,Bankura,Magh,All religions,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Bankura,Magh,Hindu,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Bankura,Mahali,All religions,"1,699",825,874,"1,697",824,873,2,1,1
"2,001",WEST BENGAL,Bankura,Mahali,Hindu,"1,529",731,798,"1,527",730,797,2,1,1
"2,001",WEST BENGAL,Bankura,Mahali,Muslim,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Bankura,Mahali,Buddhist,5,3,2,5,3,2,0,0,0
"2,001",WEST BENGAL,Bankura,Mahali,Other religions and persuasions,163,90,73,163,90,73,0,0,0
"2,001",WEST BENGAL,Bankura,Mahli,All religions,3,2,1,3,2,1,0,0,0
"2,001",WEST BENGAL,Bankura,Mahli,Hindu,3,2,1,3,2,1,0,0,0
"2,001",WEST BENGAL,Bankura,Mal Pahariya,All religions,33,16,17,33,16,17,0,0,0
"2,001",WEST BENGAL,Bankura,Mal Pahariya,Hindu,33,16,17,33,16,17,0,0,0
"2,001",WEST BENGAL,Bankura,Munda,All religions,"1,718",871,847,"1,646",836,810,72,35,37
"2,001",WEST BENGAL,Bankura,Munda,Hindu,"1,465",742,723,"1,393",707,686,72,35,37
"2,001",WEST BENGAL,Bankura,Munda,Muslim,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Bankura,Munda,Christian,9,6,3,9,6,3,0,0,0
"2,001",WEST BENGAL,Bankura,Munda,Other religions and persuasions,241,122,119,241,122,119,0,0,0
"2,001",WEST BENGAL,Bankura,Munda,Religion not stated,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,Bankura,Nagesia,All religions,7,3,4,3,1,2,4,2,2
"2,001",WEST BENGAL,Bankura,Nagesia,Hindu,7,3,4,3,1,2,4,2,2
"2,001",WEST BENGAL,Bankura,Oraon,All religions,628,298,330,623,296,327,5,2,3
"2,001",WEST BENGAL,Bankura,Oraon,Hindu,545,268,277,541,267,274,4,1,3
"2,001",WEST BENGAL,Bankura,Oraon,Christian,7,4,3,6,3,3,1,1,0
"2,001",WEST BENGAL,Bankura,Oraon,Other religions and persuasions,72,24,48,72,24,48,0,0,0
"2,001",WEST BENGAL,Bankura,Oraon,Religion not stated,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Bankura,Santal,All religions,"269,477","135,688","133,789","268,152","134,988","133,164","1,325",700,625
"2,001",WEST BENGAL,Bankura,Santal,Hindu,"55,414","28,206","27,208","54,500","27,740","26,760",914,466,448
"2,001",WEST BENGAL,Bankura,Santal,Muslim,577,273,304,572,271,301,5,2,3
"2,001",WEST BENGAL,Bankura,Santal,Christian,811,404,407,776,388,388,35,16,19
"2,001",WEST BENGAL,Bankura,Santal,Sikh,7,2,5,7,2,5,0,0,0
"2,001",WEST BENGAL,Bankura,Santal,Buddhist,10,5,5,10,5,5,0,0,0
"2,001",WEST BENGAL,Bankura,Santal,Jain,80,43,37,80,43,37,0,0,0
"2,001",WEST BENGAL,Bankura,Santal,Other religions and persuasions,"212,165","106,568","105,597","211,804","106,354","105,450",361,214,147
"2,001",WEST BENGAL,Bankura,Santal,Religion not stated,413,187,226,403,185,218,10,2,8
"2,001",WEST BENGAL,Bankura,Savar,All religions,"1,737",864,873,"1,737",864,873,0,0,0
"2,001",WEST BENGAL,Bankura,Savar,Hindu,"1,736",864,872,"1,736",864,872,0,0,0
"2,001",WEST BENGAL,Bankura,Savar,Other religions and persuasions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Bankura,Generic Tribes etc.,All religions,"2,696","1,388","1,308","2,650","1,367","1,283",46,21,25
"2,001",WEST BENGAL,Bankura,Generic Tribes etc.,Hindu,"2,411","1,244","1,167","2,384","1,232","1,152",27,12,15
